module,status,category,file,line
core.validation.version_manager.FileMetadata,failed,internal_missing,tests/test_version_management.py,11
core.validation.version_manager.VersionCompatibility,failed,internal_missing,tests/test_version_management.py,11
core.validation.version_manager.VersionCompatibility,failed,internal_missing,core/validation/naming_config.py,24
core.validation.version_manager.VersionInfo,failed,internal_missing,tests/test_version_management.py,11
core.validation.version_manager.VersionManager,failed,internal_missing,tests/test_version_management.py,11
core.validation.version_manager.add_file_version,failed,internal_missing,tests/test_version_management.py,11
core.validation.version_manager.add_file_version,failed,internal_missing,core/validation/naming_config.py,24
core.validation.version_manager.check_file_compatibility,failed,internal_missing,tests/test_version_management.py,11
core.validation.version_manager.check_file_compatibility,failed,internal_missing,core/validation/naming_config.py,24
core.validation.version_manager.get_version_manager,failed,internal_missing,tests/test_version_management.py,11
core.validation.version_manager.get_version_manager,failed,internal_missing,core/validation/naming_config.py,24
core.validation.version_manager.migrate_file_if_needed,failed,internal_missing,tests/test_version_management.py,11
core.validation.version_manager.migrate_file_if_needed,failed,internal_missing,core/validation/naming_config.py,24
croniter,failed,external_missing,core/scheduler/advanced_scheduler.py,14
cryptography.fernet.Fernet,failed,internal_missing,core/security/pii_handler.py,10
cryptography.fernet.Fernet,failed,internal_missing,core/backup/production_backup.py,23
cryptography.hazmat.primitives.kdf.pbkdf2.PBKDF2HMAC,failed,deep_module_path,core/backup/production_backup.py,25
cryptography.hazmat.primitives.serialization.load_pem_private_key,failed,deep_module_path,core/validation/policy_signing.py,15
cryptography.hazmat.primitives.serialization.load_pem_public_key,failed,deep_module_path,core/validation/policy_signing.py,15
database.clients.RedisHAClient,failed,internal_missing,middleware/service_config.py,14
database.clients.RedisHAClient,failed,internal_missing,core/scheduler/advanced_scheduler.py,26
database.clients.RedisHAClient,failed,internal_missing,core/user/service.py,25
database.clients.service_client,failed,internal_missing,api/gateway/auth.py,203
database.clients.service_client.create_user_client,failed,internal_missing,api/gateway/auth.py,203
database.clients.terminus_db.TerminusDBClient,failed,internal_missing,test_imports.py,21
database.clients.terminus_db.TerminusDBClient,failed,internal_missing,main_enterprise.py,32
database.clients.terminus_db.TerminusDBClient,failed,internal_missing,core/branch/service.py,24
database.clients.terminus_db.TerminusDBClient,failed,internal_missing,core/branch/diff_engine.py,16
database.clients.terminus_db.TerminusDBClient,failed,internal_missing,core/branch/three_way_merge.py,17
database.clients.terminus_db.TerminusDBClient,failed,internal_missing,core/branch/merge_strategies.py,13
database.clients.terminus_db.TerminusDBClient,failed,internal_missing,core/schema/service.py,20
database.clients.terminus_db.TerminusDBClient,failed,internal_missing,core/action/service.py,21
database.clients.terminus_db.TerminusDBClient,failed,internal_missing,core/event_publisher/outbox_processor.py,13
database.clients.terminus_db.TerminusDBClient,failed,internal_missing,core/event_publisher/change_detector.py,16
database.clients.terminus_db.TerminusDBClient,failed,internal_missing,core/history/service.py,22
database.clients.terminus_db.TerminusDBClient,failed,internal_missing,core/validation/migration_planner.py,18
database.clients.terminus_db.TerminusDBClient,failed,internal_missing,core/validation/service.py,33
database.clients.terminus_db.TerminusDBClient,failed,internal_missing,core/validation/rules/required_field.py,17
database.clients.terminus_db.get_terminus_client,failed,internal_missing,core/history/routes.py,25
database.clients.terminus_db_simple.SimpleTerminusDBClient,failed,internal_missing,core/action/metadata_service.py,15
database.clients.terminus_db_simple.TerminusDBClient,failed,internal_missing,shared/clients/__init__.py,2
database.clients.terminus_db_simple.TerminusDBClient,failed,internal_missing,database/clients/__init__.py,2
decimal.Decimal,failed,internal_missing,models/data_types.py,14
decimal.Decimal,failed,internal_missing,shared/models/data_types.py,14
event_publisher.cloudevents_enhanced.EnhancedCloudEvent,failed,internal_missing,core/schema_generator/asyncapi_generator.py,13
event_publisher.cloudevents_enhanced.EventType,failed,internal_missing,core/schema_generator/asyncapi_generator.py,13
eventbridge_publisher.EventBridgeCloudEventsPublisher,failed,internal_missing,core/event_publisher/multi_platform_router.py,13
eventbridge_publisher.EventBridgeConfig,failed,internal_missing,core/event_publisher/outbox_processor.py,20
eventbridge_publisher.EventBridgeConfig,failed,internal_missing,core/event_publisher/multi_platform_router.py,13
graphql.DocumentNode,failed,internal_missing,api/gateway/graphql_proxy.py,11
graphql.parse,failed,internal_missing,api/gateway/graphql_proxy.py,11
grpc_reflection.v1alpha,failed,internal_missing,grpc_services/server.py,13
grpc_reflection.v1alpha.reflection,failed,internal_missing,grpc_services/server.py,13
jsonschema,failed,external_missing,core/validation/schema_validator.py,12
jsonschema,failed,external_missing,core/validation/schema_validator.py,13
jsonschema.ValidationError,failed,external_missing,core/validation/schema_validator.py,13
jsonschema.validate,failed,external_missing,core/validation/schema_validator.py,13
main.service_manager,failed,internal_missing,middleware/service_config.py,687
middleware.rbac_middleware.create_rbac_middleware,failed,internal_missing,api/graphql/main.py,19
minio,failed,external_missing,core/backup/production_backup.py,26
minio,failed,external_missing,core/backup/main.py,18
minio.Minio,failed,external_missing,core/backup/production_backup.py,26
minio.Minio,failed,external_missing,core/backup/main.py,18
models.*,failed,internal_missing,sdks/python/oms_event_sdk/client.py,9
models.*,failed,internal_missing,sdks/python/oms_event_sdk/__init__.py,9
models.*,failed,internal_missing,sdks/python/oms_event_sdk_py/client.py,9
models.*,failed,internal_missing,sdks/python/oms_event_sdk_py/__init__.py,9
models.ActionDefinition,failed,internal_missing,core/action/metadata_service.py,14
models.ActionTypeModel,failed,internal_missing,core/action/metadata_service.py,14
models.ActionTypeModel,failed,internal_missing,core/action/routes.py,11
models.AuditEvent,failed,internal_missing,core/history/service.py,25
models.Change,failed,internal_missing,core/event_publisher/cloudevents_adapter.py,8
models.Change,failed,internal_missing,core/event_publisher/enhanced_event_service.py,16
models.Change,failed,internal_missing,core/event_publisher/__tests__/enhanced_cloudevents_integration.test.py,20
models.ChangeDetail,failed,internal_missing,core/history/service.py,25
models.ChangeOperation,failed,internal_missing,core/history/service.py,25
models.ChangeOperation,failed,internal_missing,core/history/routes.py,13
models.CloudEvent,failed,internal_missing,core/event_publisher/cloudevents_adapter.py,8
models.EventMetadata,failed,internal_missing,core/event_publisher/cloudevents_adapter.py,8
models.EventMetadata,failed,internal_missing,core/event_publisher/enhanced_event_service.py,16
models.EventMetadata,failed,internal_missing,core/event_publisher/__tests__/enhanced_cloudevents_integration.test.py,20
models.OutboxEvent,failed,internal_missing,core/event_publisher/cloudevents_adapter.py,8
models.OutboxEvent,failed,internal_missing,core/event_publisher/cloudevents_migration.py,11
models.OutboxEvent,failed,internal_missing,core/event_publisher/enhanced_event_service.py,16
models.OutboxEvent,failed,internal_missing,core/event_publisher/eventbridge_adapter.py,12
models.OutboxEvent,failed,internal_missing,core/event_publisher/__tests__/enhanced_cloudevents_integration.test.py,20
models.PublishResult,failed,internal_missing,core/event_publisher/multi_platform_router.py,14
models.PublishResult,failed,internal_missing,core/event_publisher/eventbridge_publisher.py,15
models.ResourceType,failed,internal_missing,core/history/service.py,25
models.ResourceType,failed,internal_missing,core/history/routes.py,13
models.RevertRequest,failed,internal_missing,core/history/service.py,25
models.RevertRequest,failed,internal_missing,core/history/routes.py,13
models.RevertResult,failed,internal_missing,core/history/service.py,25
models.RevertResult,failed,internal_missing,core/history/routes.py,13
models.UserContext,failed,internal_missing,grpc_services/server.py,25
models.UserContext,failed,internal_missing,core/user/service.py,27
models.UserContext,failed,internal_missing,core/user/routes.py,20
models.action_types.ActionCategory,failed,internal_missing,core/schema/service.py,21
models.action_types.ActionType,failed,internal_missing,core/schema/service.py,21
models.action_types.ActionTypeCreate,failed,internal_missing,core/schema/service.py,21
models.action_types.ActionTypeReference,failed,internal_missing,core/schema/service.py,21
models.action_types.ActionTypeUpdate,failed,internal_missing,core/schema/service.py,21
models.action_types.ActionTypeValidator,failed,internal_missing,core/schema/service.py,21
models.action_types.ApplicableObjectType,failed,internal_missing,core/schema/service.py,21
models.action_types.ParameterSchema,failed,internal_missing,core/schema/service.py,21
models.action_types.TransformationType,failed,internal_missing,core/schema/service.py,21
models.data_types.DataType,failed,internal_missing,core/schema/service.py,32
models.data_types.DataTypeCategory,failed,internal_missing,core/schema/service.py,32
models.data_types.DataTypeCreate,failed,internal_missing,core/schema/service.py,32
models.data_types.DataTypeFormat,failed,internal_missing,core/schema/service.py,32
models.data_types.DataTypeUpdate,failed,internal_missing,core/schema/service.py,32
models.data_types.TypeConstraint,failed,internal_missing,core/schema/service.py,32
models.domain.Branch,failed,internal_missing,core/branch/service.py,25
models.domain.Cardinality,failed,internal_missing,tests/final_integration_test.py,16
models.domain.Cardinality,failed,internal_missing,core/schema/service.py,40
models.domain.DataType,failed,internal_missing,tests/final_integration_test.py,16
models.domain.Directionality,failed,internal_missing,core/schema/service.py,40
models.domain.Interface,failed,internal_missing,core/schema/service.py,40
models.domain.InterfaceCreate,failed,internal_missing,core/schema/service.py,40
models.domain.InterfaceUpdate,failed,internal_missing,core/schema/service.py,40
models.domain.LinkType,failed,internal_missing,core/schema/service.py,40
models.domain.LinkTypeCreate,failed,internal_missing,tests/final_integration_test.py,16
models.domain.LinkTypeCreate,failed,internal_missing,core/schema/service.py,40
models.domain.LinkTypeUpdate,failed,internal_missing,core/schema/service.py,40
models.domain.ObjectType,failed,internal_missing,core/schema/service.py,40
models.domain.ObjectType,failed,internal_missing,core/validation/rules/type_change.py,14
models.domain.ObjectTypeCreate,failed,internal_missing,tests/final_integration_test.py,16
models.domain.ObjectTypeCreate,failed,internal_missing,core/schema/service.py,40
models.domain.ObjectTypeUpdate,failed,internal_missing,core/schema/service.py,40
models.domain.Property,failed,internal_missing,core/schema/service.py,40
models.domain.PropertyCreate,failed,internal_missing,tests/final_integration_test.py,16
models.domain.PropertyCreate,failed,internal_missing,core/schema/service.py,40
models.domain.SharedProperty,failed,internal_missing,core/schema/service.py,40
models.domain.SharedPropertyCreate,failed,internal_missing,core/schema/service.py,40
models.domain.SharedPropertyUpdate,failed,internal_missing,core/schema/service.py,40
models.domain.Status,failed,internal_missing,tests/final_integration_test.py,16
models.domain.Status,failed,internal_missing,core/schema/service.py,40
models.domain.TypeClass,failed,internal_missing,core/schema/service.py,40
models.domain.Visibility,failed,internal_missing,core/schema/service.py,40
models.function_types.FunctionBehavior,failed,internal_missing,core/schema/service.py,61
models.function_types.FunctionCategory,failed,internal_missing,core/schema/service.py,61
models.function_types.FunctionExample,failed,internal_missing,core/schema/service.py,61
models.function_types.FunctionParameter,failed,internal_missing,core/schema/service.py,61
models.function_types.FunctionType,failed,internal_missing,core/schema/service.py,61
models.function_types.FunctionTypeCreate,failed,internal_missing,core/schema/service.py,61
models.function_types.FunctionTypeUpdate,failed,internal_missing,core/schema/service.py,61
models.function_types.FunctionTypeValidator,failed,internal_missing,core/schema/service.py,61
models.function_types.ReturnType,failed,internal_missing,core/schema/service.py,61
models.function_types.RuntimeConfig,failed,internal_missing,core/schema/service.py,61
multi_platform_router.MultiPlatformEventRouter,failed,internal_missing,core/event_publisher/outbox_processor.py,19
multi_platform_router.create_oms_multi_platform_router,failed,internal_missing,core/event_publisher/outbox_processor.py,19
orjson,failed,external_missing,core/validation/naming_config.py,12
pii_handler.PIIHandler,failed,internal_missing,core/security/__init__.py,6
pii_handler.PIIHandlingStrategy,failed,internal_missing,core/security/__init__.py,6
pii_handler.PIIMatch,failed,internal_missing,core/security/__init__.py,6
pii_handler.PIIType,failed,internal_missing,core/security/__init__.py,6
pii_handler.create_pii_handler,failed,internal_missing,core/security/__init__.py,6
pyotp,failed,external_missing,core/user/service.py,17
queue.Empty,failed,internal_missing,core/validation/siem_integration.py,14
queue.Queue,failed,internal_missing,core/validation/siem_integration.py,14
realtime_publisher.EventType,failed,internal_missing,api/graphql/websocket_manager.py,13
realtime_publisher.RealtimeEvent,failed,internal_missing,api/graphql/websocket_manager.py,13
realtime_publisher.realtime_publisher,failed,internal_missing,api/graphql/websocket_manager.py,13
retry_strategy.BatchRetryExecutor,failed,internal_missing,utils/__init__.py,1
retry_strategy.BulkheadFullError,failed,internal_missing,utils/__init__.py,1
retry_strategy.CircuitBreakerOpenError,failed,internal_missing,utils/__init__.py,1
retry_strategy.DB_CRITICAL_CONFIG,failed,internal_missing,utils/__init__.py,1
retry_strategy.DB_READ_CONFIG,failed,internal_missing,utils/__init__.py,1
retry_strategy.DB_WRITE_CONFIG,failed,internal_missing,utils/__init__.py,1
retry_strategy.RetryBudgetExhaustedError,failed,internal_missing,utils/__init__.py,1
retry_strategy.RetryConfig,failed,internal_missing,utils/__init__.py,1
retry_strategy.RetryStrategy,failed,internal_missing,utils/__init__.py,1
retry_strategy.with_retry,failed,internal_missing,utils/__init__.py,1
security.pii_handler.PIIHandler,failed,internal_missing,core/event_publisher/secure_publisher.py,11
security.pii_handler.PIIHandlingStrategy,failed,internal_missing,core/event_publisher/secure_publisher.py,11
security.pii_handler.PIIMatch,failed,internal_missing,core/event_publisher/secure_publisher.py,11
security.pii_handler.create_pii_handler,failed,internal_missing,core/event_publisher/secure_publisher.py,205
setuptools.find_packages,failed,internal_missing,sdks/python/setup.py,5
setuptools.setup,failed,internal_missing,sdks/python/setup.py,5
shared.audit.audit_logger,failed,internal_missing,core/scheduler/advanced_scheduler.py,29
shared.audit.audit_logger,failed,internal_missing,core/user/service.py,29
shared.audit.audit_logger.AuditLogger,failed,internal_missing,core/scheduler/advanced_scheduler.py,29
shared.audit.audit_logger.AuditLogger,failed,internal_missing,core/user/service.py,29
shared.cache.smart_cache.SmartCacheManager,failed,internal_missing,test_imports.py,15
shared.cache.smart_cache.SmartCacheManager,failed,internal_missing,main_enterprise.py,35
shared.cache.smart_cache.SmartCacheManager,failed,internal_missing,core/branch/service.py,23
shared.cache.smart_cache.SmartCacheManager,failed,internal_missing,core/action/service.py,20
shared.cache.smart_cache.SmartCacheManager,failed,internal_missing,core/event_publisher/state_store.py,8
shared.cache.smart_cache.SmartCacheManager,failed,internal_missing,core/validation/service.py,32
shared.config,failed,internal_missing,core/event_publisher/secure_publisher.py,12
shared.config.settings,failed,internal_missing,core/event_publisher/secure_publisher.py,12
shared.database.connection_pool.ConnectionConfig,failed,internal_missing,shared/clients/terminus_db.py,17
shared.database.connection_pool.ConnectionConfig,failed,internal_missing,database/clients/terminus_db.py,17
shared.database.connection_pool.get_db_connection,failed,internal_missing,shared/clients/terminus_db.py,17
shared.database.connection_pool.get_db_connection,failed,internal_missing,database/clients/terminus_db.py,17
shared.database.connection_pool.pool_manager,failed,internal_missing,shared/clients/terminus_db.py,17
shared.database.connection_pool.pool_manager,failed,internal_missing,database/clients/terminus_db.py,17
shared.events.EventPublisher,failed,internal_missing,test_imports.py,27
shared.events.EventPublisher,failed,internal_missing,main_enterprise.py,29
shared.events.EventPublisher,failed,internal_missing,core/history/service.py,23
shared.events.EventPublisher,failed,internal_missing,core/validation/service.py,34
shared.events.cleanup_nats,failed,internal_missing,core/event_subscriber/main.py,15
shared.events.get_nats_client,failed,internal_missing,core/event_subscriber/main.py,15
shared.events.models.OperationType,failed,internal_missing,core/schema/service.py,1292
shared.events.models.ResourceType,failed,internal_missing,core/schema/service.py,1292
shared.infrastructure.metrics.MetricsCollector,failed,internal_missing,core/event_publisher/outbox_processor.py,14
shared.infrastructure.nats_client.NATSClient,failed,internal_missing,core/action/dlq_handler.py,17
shared.infrastructure.nats_client.NATSClient,failed,internal_missing,core/event_publisher/outbox_processor.py,15
shared.models.domain.LinkType,failed,internal_missing,test_imports.py,55
shared.models.domain.ObjectType,failed,internal_missing,test_imports.py,55
shared.models.domain.Property,failed,internal_missing,test_imports.py,55
shared.observability.add_span_attributes,failed,internal_missing,shared/clients/terminus_db.py,22
shared.observability.add_span_attributes,failed,internal_missing,database/clients/terminus_db.py,22
shared.observability.inject_trace_context,failed,internal_missing,shared/clients/terminus_db.py,22
shared.observability.inject_trace_context,failed,internal_missing,database/clients/terminus_db.py,22
shared.observability.metrics,failed,internal_missing,middleware/service_config.py,16
shared.observability.metrics,failed,internal_missing,core/scheduler/advanced_scheduler.py,28
shared.observability.metrics,failed,internal_missing,core/user/service.py,28
shared.observability.trace_method,failed,internal_missing,shared/clients/terminus_db.py,22
shared.observability.trace_method,failed,internal_missing,database/clients/terminus_db.py,22
shared.observability.tracing,failed,internal_missing,core/scheduler/advanced_scheduler.py,28
shared.observability.tracing,failed,internal_missing,core/user/service.py,28
shared.security.mtls_config.create_mtls_client,failed,internal_missing,shared/clients/secure_http_client.py,13
shared.security.mtls_config.create_mtls_client,failed,internal_missing,shared/clients/service_client.py,15
shared.security.mtls_config.create_mtls_client,failed,internal_missing,database/clients/secure_http_client.py,13
shared.security.mtls_config.create_mtls_client,failed,internal_missing,database/clients/service_client.py,15
shared.security.mtls_config.get_mtls_config,failed,internal_missing,shared/clients/terminus_db.py,23
shared.security.mtls_config.get_mtls_config,failed,internal_missing,database/clients/terminus_db.py,23
shared.utils.DB_CRITICAL_CONFIG,failed,internal_missing,shared/clients/terminus_db.py,24
shared.utils.DB_CRITICAL_CONFIG,failed,internal_missing,core/backup/production_backup.py,29
shared.utils.DB_CRITICAL_CONFIG,failed,internal_missing,database/clients/terminus_db.py,24
shared.utils.DB_READ_CONFIG,failed,internal_missing,shared/clients/terminus_db.py,24
shared.utils.DB_READ_CONFIG,failed,internal_missing,database/clients/terminus_db.py,24
shared.utils.DB_WRITE_CONFIG,failed,internal_missing,shared/clients/terminus_db.py,24
shared.utils.DB_WRITE_CONFIG,failed,internal_missing,database/clients/terminus_db.py,24
shared.utils.with_retry,failed,internal_missing,shared/clients/terminus_db.py,24
shared.utils.with_retry,failed,internal_missing,core/backup/production_backup.py,29
shared.utils.with_retry,failed,internal_missing,database/clients/terminus_db.py,24
sqlalchemy,failed,external_missing,core/user/service.py,18
sqlalchemy,failed,external_missing,core/user/routes.py,455
sqlalchemy,failed,external_missing,core/user/routes.py,713
sqlalchemy.Boolean,failed,external_missing,core/user/service.py,18
sqlalchemy.Column,failed,external_missing,core/user/service.py,18
sqlalchemy.DateTime,failed,external_missing,core/user/service.py,18
sqlalchemy.Index,failed,external_missing,core/user/service.py,18
sqlalchemy.Integer,failed,external_missing,core/user/service.py,18
sqlalchemy.JSON,failed,external_missing,core/user/service.py,18
sqlalchemy.String,failed,external_missing,core/user/service.py,18
sqlalchemy.and_,failed,external_missing,core/user/routes.py,455
sqlalchemy.and_,failed,external_missing,core/user/routes.py,713
sqlalchemy.ext.asyncio,failed,external_missing,core/user/service.py,20
sqlalchemy.ext.asyncio.AsyncSession,failed,external_missing,core/user/service.py,20
sqlalchemy.ext.asyncio.create_async_engine,failed,external_missing,core/user/service.py,20
sqlalchemy.ext.declarative,failed,external_missing,core/user/service.py,19
sqlalchemy.ext.declarative.declarative_base,failed,external_missing,core/user/service.py,19
sqlalchemy.future,failed,external_missing,core/user/service.py,22
sqlalchemy.future,failed,external_missing,core/user/routes.py,191
sqlalchemy.future,failed,external_missing,core/user/routes.py,231
sqlalchemy.future,failed,external_missing,core/user/routes.py,365
sqlalchemy.future,failed,external_missing,core/user/routes.py,415
sqlalchemy.future,failed,external_missing,core/user/routes.py,454
sqlalchemy.future,failed,external_missing,core/user/routes.py,519
sqlalchemy.future,failed,external_missing,core/user/routes.py,566
sqlalchemy.future,failed,external_missing,core/user/routes.py,619
sqlalchemy.future,failed,external_missing,core/user/routes.py,712
sqlalchemy.future.select,failed,external_missing,core/user/service.py,22
sqlalchemy.future.select,failed,external_missing,core/user/routes.py,191
sqlalchemy.future.select,failed,external_missing,core/user/routes.py,231
sqlalchemy.future.select,failed,external_missing,core/user/routes.py,365
sqlalchemy.future.select,failed,external_missing,core/user/routes.py,415
sqlalchemy.future.select,failed,external_missing,core/user/routes.py,454
sqlalchemy.future.select,failed,external_missing,core/user/routes.py,519
sqlalchemy.future.select,failed,external_missing,core/user/routes.py,566
sqlalchemy.future.select,failed,external_missing,core/user/routes.py,619
sqlalchemy.future.select,failed,external_missing,core/user/routes.py,712
sqlalchemy.or_,failed,external_missing,core/user/routes.py,455
sqlalchemy.orm,failed,external_missing,core/user/service.py,21
sqlalchemy.orm.sessionmaker,failed,external_missing,core/user/service.py,21
sqlalchemy.sql,failed,external_missing,core/user/service.py,23
sqlalchemy.sql,failed,external_missing,core/user/routes.py,724
sqlalchemy.sql.func,failed,external_missing,core/user/service.py,23
sqlalchemy.sql.func,failed,external_missing,core/user/routes.py,724
strawberry,failed,external_missing,api/graphql/mutation_resolvers.py,8
strawberry,failed,external_missing,api/graphql/resolvers.py,9
strawberry,failed,external_missing,api/graphql/subscriptions.py,10
strawberry,failed,external_missing,api/graphql/history_schema.py,7
strawberry,failed,external_missing,api/graphql/schema.py,8
strawberry.fastapi,failed,external_missing,api/graphql/main.py,17
strawberry.fastapi.GraphQLRouter,failed,external_missing,api/graphql/main.py,17
strawberry.types,failed,external_missing,api/graphql/subscriptions.py,11
strawberry.types,failed,external_missing,api/graphql/history_schema.py,8
strawberry.types.Info,failed,external_missing,api/graphql/subscriptions.py,11
strawberry.types.Info,failed,external_missing,api/graphql/history_schema.py,8
unittest.mock.AsyncMock,failed,internal_missing,core/event_publisher/__tests__/enhanced_cloudevents_integration.test.py,8
unittest.mock.MagicMock,failed,internal_missing,tests/test_advanced_json_features.py,10
unittest.mock.MagicMock,failed,internal_missing,tests/test_structured_logging.py,11
unittest.mock.MagicMock,failed,internal_missing,core/validation/tests/test_siem_integration.py,9
unittest.mock.Mock,failed,internal_missing,core/validation/tests/test_siem_integration.py,9
unittest.mock.Mock,failed,internal_missing,core/validation/rules/tests/test_naming_convention_rule.py,6
unittest.mock.Mock,failed,internal_missing,core/event_publisher/__tests__/enhanced_cloudevents_integration.test.py,8
unittest.mock.patch,failed,internal_missing,tests/test_advanced_json_features.py,10
unittest.mock.patch,failed,internal_missing,tests/test_structured_logging.py,11
unittest.mock.patch,failed,internal_missing,core/validation/tests/test_siem_integration.py,9
unittest.mock.patch,failed,internal_missing,core/validation/rules/tests/test_naming_convention_rule.py,6
utils.logger.LogLevel,failed,internal_missing,tests/test_structured_logging.py,14
utils.logger.StructuredFormatter,failed,internal_missing,tests/test_structured_logging.py,14
utils.logger.StructuredLoggerAdapter,failed,internal_missing,tests/test_structured_logging.py,14
utils.logger.configure_development_logging,failed,internal_missing,tests/test_structured_logging.py,14
utils.logger.configure_production_logging,failed,internal_missing,tests/test_structured_logging.py,14
utils.logger.get_logger,failed,internal_missing,tests/final_integration_test.py,20
utils.logger.get_logger,failed,internal_missing,tests/test_structured_logging.py,14
utils.logger.get_logger,failed,internal_missing,core/history/service.py,24
utils.logger.get_logger,failed,internal_missing,core/history/routes.py,12
utils.logger.get_logger,failed,internal_missing,core/validation/schema_validator.py,26
utils.logger.get_logger,failed,internal_missing,core/validation/version_manager.py,12
utils.logger.get_logger,failed,internal_missing,core/validation/siem_integration.py,24
utils.logger.get_logger,failed,internal_missing,core/validation/naming_config.py,28
utils.logger.get_logger,failed,internal_missing,core/validation/naming_history.py,16
utils.logger.get_logger,failed,internal_missing,core/validation/tampering_detection.py,17
utils.logger.get_logger,failed,internal_missing,core/validation/policy_signing.py,20
utils.logger.get_logger,failed,internal_missing,core/validation/validation_logging.py,16
utils.logger.get_logger,failed,internal_missing,core/validation/rules/naming_convention_rule.py,16
utils.logger.get_structured_logger,failed,internal_missing,tests/test_structured_logging.py,14
utils.logger.log_operation_end,failed,internal_missing,tests/test_structured_logging.py,14
utils.logger.log_operation_end,failed,internal_missing,core/history/service.py,24
utils.logger.log_operation_start,failed,internal_missing,tests/test_structured_logging.py,14
utils.logger.log_operation_start,failed,internal_missing,core/history/service.py,24
utils.logger.log_performance_metric,failed,internal_missing,tests/test_structured_logging.py,14
utils.logger.log_validation_result,failed,internal_missing,tests/test_structured_logging.py,14
utils.logging,failed,internal_missing,middleware/service_config.py,15
utils.logging,failed,internal_missing,grpc_services/server.py,26
utils.logging,failed,internal_missing,core/scheduler/advanced_scheduler.py,27
utils.logging,failed,internal_missing,core/user/service.py,26
utils.logging,failed,internal_missing,core/user/routes.py,21
validation.naming_convention.EntityType,failed,internal_missing,core/schema_generator/asyncapi_generator.py,14
..event_publisher.cloudevents_enhanced,success,working,core/schema_generator/asyncapi_generator.py,13
..security.pii_handler,success,working,core/event_publisher/secure_publisher.py,11
..security.pii_handler,success,working,core/event_publisher/secure_publisher.py,205
..validation.naming_convention,success,working,core/schema_generator/asyncapi_generator.py,14
.cloudevents_adapter,success,working,core/event_publisher/cloudevents_migration.py,10
.cloudevents_adapter,success,working,core/event_publisher/outbox_processor.py,17
.cloudevents_adapter,success,working,core/event_publisher/enhanced_event_service.py,14
.cloudevents_enhanced,success,working,core/event_publisher/cloudevents_adapter.py,9
.cloudevents_enhanced,success,working,core/event_publisher/cloudevents_migration.py,9
.cloudevents_enhanced,success,working,core/event_publisher/outbox_processor.py,16
.cloudevents_enhanced,success,working,core/event_publisher/models.py,55
.cloudevents_enhanced,success,working,core/event_publisher/multi_platform_router.py,12
.cloudevents_enhanced,success,working,core/event_publisher/enhanced_event_service.py,10
.cloudevents_enhanced,success,working,core/event_publisher/eventbridge_adapter.py,11
.cloudevents_enhanced,success,working,core/event_publisher/secure_publisher.py,9
.cloudevents_enhanced,success,working,core/event_publisher/eventbridge_publisher.py,14
.cloudevents_migration,success,working,core/event_publisher/outbox_processor.py,18
.cloudevents_migration,success,working,core/event_publisher/enhanced_event_service.py,15
.eventbridge_publisher,success,working,core/event_publisher/outbox_processor.py,20
.eventbridge_publisher,success,working,core/event_publisher/multi_platform_router.py,13
.models,success,working,sdks/python/oms_event_sdk/client.py,9
.models,success,working,sdks/python/oms_event_sdk/__init__.py,9
.models,success,working,sdks/python/oms_event_sdk_py/client.py,9
.models,success,working,sdks/python/oms_event_sdk_py/__init__.py,9
.models,success,working,core/action/metadata_service.py,14
.models,success,working,core/action/routes.py,11
.models,success,working,core/event_publisher/cloudevents_adapter.py,8
.models,success,working,core/event_publisher/cloudevents_migration.py,11
.models,success,working,core/event_publisher/multi_platform_router.py,14
.models,success,working,core/event_publisher/enhanced_event_service.py,16
.models,success,working,core/event_publisher/eventbridge_adapter.py,12
.models,success,working,core/event_publisher/eventbridge_publisher.py,15
.models,success,working,core/history/service.py,25
.models,success,working,core/history/routes.py,13
.multi_platform_router,success,working,core/event_publisher/outbox_processor.py,19
.pii_handler,success,working,core/security/__init__.py,6
.retry_strategy,success,working,utils/__init__.py,1
abc,success,working,middleware/three_way_merge.py,18
abc,success,working,middleware/rate_limiter.py,15
abc,success,working,middleware/dlq_handler.py,19
abc,success,working,middleware/circuit_breaker.py,17
abc,success,working,middleware/component_middleware.py,17
abc,success,working,middleware/component_health.py,17
abc,success,working,middleware/event_state_store.py,18
abc,success,working,middleware/service_discovery.py,18
abc,success,working,core/validation/interfaces.py,5
abc,success,working,core/validation/rules/base.py,6
abc.ABC,success,working,middleware/three_way_merge.py,18
abc.ABC,success,working,middleware/rate_limiter.py,15
abc.ABC,success,working,middleware/dlq_handler.py,19
abc.ABC,success,working,middleware/circuit_breaker.py,17
abc.ABC,success,working,middleware/component_middleware.py,17
abc.ABC,success,working,middleware/component_health.py,17
abc.ABC,success,working,middleware/event_state_store.py,18
abc.ABC,success,working,middleware/service_discovery.py,18
abc.ABC,success,working,core/validation/interfaces.py,5
abc.ABC,success,working,core/validation/rules/base.py,6
abc.abstractmethod,success,working,middleware/three_way_merge.py,18
abc.abstractmethod,success,working,middleware/rate_limiter.py,15
abc.abstractmethod,success,working,middleware/dlq_handler.py,19
abc.abstractmethod,success,working,middleware/circuit_breaker.py,17
abc.abstractmethod,success,working,middleware/component_middleware.py,17
abc.abstractmethod,success,working,middleware/component_health.py,17
abc.abstractmethod,success,working,middleware/event_state_store.py,18
abc.abstractmethod,success,working,middleware/service_discovery.py,18
abc.abstractmethod,success,working,core/validation/interfaces.py,5
